Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
light-band-stacking-ring-with-small-stone,Light Band Stacking Ring with Small Stone,"<p>Native Touch Art Collection. We are so pleased to collaborate with this local silversmith artist.</p>
<p>Light band sterling silver ring with a small stone. Perfect for stacking. <br><br>Red and orange spiny oyster, blue lapis, turquoise and black onyx.</p>",Goldie Lew,Rings,,TRUE,Size,6,Stone,Orange Spiny Oyster,,,,45,shopify,0,deny,manual,60,60,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A5509_b8ec22a0-c314-480f-a1f4-9b334739e317.jpg?v=1573568737,1,,FALSE,,,,,,,,,,,,,,,,,lb,,20
light-band-stacking-ring-with-small-stone,,,,,,,,7,,Black Onyx,,,,45,shopify,0,deny,manual,60,60,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A6169_821cbc75-0b3d-406f-a8e9-0b3554b27361.jpg?v=1573568737,2,,,,,,,,,,,,,,,,,,,lb,,20
light-band-stacking-ring-with-small-stone,,,,,,,,7.5,,Red Spiny Oyster,,,,45,shopify,1,deny,manual,60,60,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,20
light-band-stacking-ring-with-small-stone,,,,,,,,8,,Turquoise,,,,45,shopify,1,deny,manual,60,60,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,20
light-band-stacking-ring-with-small-stone,,,,,,,,8.5,,Red Spiny Oyster,,,,45,shopify,1,deny,manual,60,60,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,20
light-band-stacking-ring-with-small-stone,,,,,,,,8.5,,Blue Lapis,,,,45,shopify,1,deny,manual,60,60,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,20
light-band-stacking-ring-with-small-stone,,,,,,,,9.5,,Turquoise,,,,45,shopify,1,deny,manual,60,60,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,20
light-band-stacking-ring-with-small-stone,,,,,,,,9.5,,Black Onyx,,,,45,shopify,1,deny,manual,60,60,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,20
light-band-stacking-ring-with-small-stone,,,,,,,,10.5,,Orange Spiny Oyster,,,,45,shopify,1,deny,manual,60,60,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,20
medium-band-stacking-ring-with-small-stone,Medium Band Stacking Ring with Small Stone,"<p>Native Touch Art Collection. We are so pleased to collaborate with this local silversmith artist.</p>
<p>Medium band sterling silver ring with a small stone. Perfect for stacking. <br><br>Red and orange spiny oyster, blue lapis, turquoise and black onyx.</p>",Goldie Lew,Rings,,TRUE,Size,6,Stone,Orange Spiny Oyster,,,,45,shopify,1,deny,manual,75,75,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A5510.jpg?v=1573568389,1,,FALSE,,,,,,,,,,,,,,,,,lb,,25
medium-band-stacking-ring-with-small-stone,,,,,,,,7,,Red Spiny Oyster,,,,45,shopify,1,deny,manual,75,75,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,25
medium-band-stacking-ring-with-small-stone,,,,,,,,7,,Orange Spiny Oyster,,,,45,shopify,1,deny,manual,75,75,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,25
medium-band-stacking-ring-with-small-stone,,,,,,,,7,,Blue Lapis,,,,45,shopify,1,deny,manual,75,75,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,25
medium-band-stacking-ring-with-small-stone,,,,,,,,9.5,,Black Onyx,,,,45,shopify,0,deny,manual,75,75,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,25
medium-band-stacking-ring-with-small-stone,,,,,,,,10,,Turquoise,,,,45,shopify,1,deny,manual,75,75,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,25
medium-band-stacking-ring-with-small-stone,,,,,,,,11,,Red Spiny Oyster,,,,45,shopify,1,deny,manual,75,75,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,25
heavy-band-stacking-ring-with-small-stone,Heavy Band Stacking Ring with Small Stone,"<p>Native Touch Art Collection. We are so pleased to collaborate with this local silversmith artist.</p>
<p>Heavy band sterling silver ring with a small stone. Perfect for stacking. <br><br>Red and orange spiny oyster, blue lapis, turquoise and black onyx.</p>",Goldie Lew,Rings,,TRUE,Size,5,Stone,Turquoise,,,,45,shopify,1,deny,manual,90,90,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A5511.jpg?v=1573568046,1,,FALSE,,,,,,,,,,,,,,,,,lb,,30
heavy-band-stacking-ring-with-small-stone,,,,,,,,6,,Orange Spiny Oyster,,,,45,shopify,1,deny,manual,90,90,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,30
heavy-band-stacking-ring-with-small-stone,,,,,,,,7,,Red Spiny Oyster,,,,45,shopify,1,deny,manual,90,90,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,30
heavy-band-stacking-ring-with-small-stone,,,,,,,,7.5,,Red Spiny Oyster,,,,45,shopify,1,deny,manual,90,90,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,30
heavy-band-stacking-ring-with-small-stone,,,,,,,,7.5,,Blue Lapis,,,,45,shopify,1,deny,manual,90,90,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,30
heavy-band-stacking-ring-with-small-stone,,,,,,,,8,,Blue Lapis,,,,45,shopify,1,deny,manual,90,90,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,30
heavy-band-stacking-ring-with-small-stone,,,,,,,,8,,Black Onyx,,,,45,shopify,0,deny,manual,90,90,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,30
heavy-band-stacking-ring-with-small-stone,,,,,,,,8.5,,Orange Spiny Oyster,,,,45,shopify,1,deny,manual,90,90,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,30
heavy-band-stacking-ring-with-small-stone,,,,,,,,9,,Turquoise,,,,45,shopify,1,deny,manual,90,90,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,30
heavy-band-stacking-ring-with-small-stone,,,,,,,,10.5,,Black Onyx,,,,45,shopify,1,deny,manual,90,90,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,30
beaded-flower-stacking-ring,Beaded Flower Stacking Ring,"<p>Native Touch Art Collection. We are so pleased to collaborate with this local silversmith artist.</p>
<p>Sterling silver ring with a flower accent. Perfect for stacking.</p>",Goldie Lew,Rings,,TRUE,Size,5.5,,,,,,45,shopify,0,deny,manual,54,54,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A5507.jpg?v=1573567857,1,,FALSE,,,,,,,,,,,,,,,,,lb,,18
beaded-flower-stacking-ring,,,,,,,,6.5,,,,,,45,shopify,0,deny,manual,54,54,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A5508.jpg?v=1573567857,2,,,,,,,,,,,,,,,,,,,lb,,18
beaded-flower-stacking-ring,,,,,,,,8,,,,,,45,shopify,2,deny,manual,54,54,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A6169.jpg?v=1573567857,3,,,,,,,,,,,,,,,,,,,lb,,18
beaded-flower-stacking-ring,,,,,,,,9,,,,,,45,shopify,1,deny,manual,54,54,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,18
beaded-flower-stacking-ring,,,,,,,,9.5,,,,,,45,shopify,1,deny,manual,54,54,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,18
beaded-flower-stacking-ring,,,,,,,,10,,,,,,45,shopify,0,deny,manual,54,54,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,18
beaded-flower-stacking-ring,,,,,,,,10.5,,,,,,45,shopify,0,deny,manual,54,54,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,18
beaded-flower-stacking-ring,,,,,,,,11,,,,,,45,shopify,1,deny,manual,54,54,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,18
madeline-cluster-ring-dark-orange-spiny-oyster-size-8,Madeline Cluster Ring | Dark Orange Spiny Oyster | Size 8,A unique and stunning statement ring. The 16 spiny oyster stones are set into sterling silver. Size 8.,Goldie Lew,Rings,,TRUE,Size,8,,,,,,45,shopify,0,deny,manual,260,260,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A5928.jpg?v=1572903118,1,,FALSE,,,,,,,,,,,,,,,,,lb,,88
madeline-cluster-ring-purple-spiny-oyster,Madeline Cluster Ring | Purple Spiny Oyster | Size 9,A unique and stunning statement ring. The 16 spiny oyster stones are set into sterling silver. Size 9.,Goldie Lew,Rings,,TRUE,Size,9,,,,,,45,shopify,0,deny,manual,260,260,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A5929.jpg?v=1572903046,1,,FALSE,,,,,,,,,,,,,,,,,lb,,88
madeline-cluster-ring,Madeline Cluster Ring | Turquoise,A unique and stunning statement ring. The 16 turquoise stones are set into sterling silver.,Goldie Lew,Rings,,TRUE,Size,8.5,,,,,,45,shopify,1,deny,manual,260,260,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/A992447F-C984-46B2-9C21-9102EB205CF3.jpg?v=1580487457,1,,FALSE,,,,,,,,,,,,,,,,,lb,,88
madeline-cluster-ring,,,,,,,,9.5,,,,,,45,shopify,0,deny,manual,260,260,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/53FF729B-D160-406B-A4A1-16E27A8FA8B3.jpg?v=1580487457,2,,,,,,,,,,,,,,,,,,,lb,,88
madeline-cluster-ring,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/DSC02821.jpg?v=1580580663,3,,,,,,,,,,,,,,,,,,,,,
wildflower-fields-ring,Wildflower Fields Ring,"<p>Stunning blue lapis, turquoise and spiny oyster stones inlayed with sterling silver. Each in unique and you may not get the exact ring pictured.</p>
<p> </p>",Goldie Lew,Rings,,TRUE,Size,6,,,,,,45,shopify,3,deny,manual,90,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A5937.jpg?v=1572902587,1,,FALSE,,,,,,,,,,,,,,,,,lb,,40
wildflower-fields-ring,,,,,,,,6.5,,,,,,45,shopify,3,deny,manual,90,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A5933.jpg?v=1572902587,2,,,,,,,,,,,,,,,,,,,lb,,40
wildflower-fields-ring,,,,,,,,7,,,,,,45,shopify,0,deny,manual,90,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A5934.jpg?v=1572902587,3,,,,,,,,,,,,,,,,,,,lb,,40
wildflower-fields-ring,,,,,,,,7.5,,,,,,45,shopify,0,deny,manual,90,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A5935.jpg?v=1572902587,4,,,,,,,,,,,,,,,,,,,lb,,40
wildflower-fields-ring,,,,,,,,8,,,,,,45,shopify,0,deny,manual,90,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A5936.jpg?v=1572902587,5,,,,,,,,,,,,,,,,,,,lb,,40
wildflower-fields-ring,,,,,,,,8.5,,,,,,45,shopify,2,deny,manual,90,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A5931_a62ec855-7ec6-4be0-93f2-55cc2a7b37e2.jpg?v=1572902587,6,,,,,,,,,,,,,,,,,,,lb,,40
wildflower-fields-ring,,,,,,,,9,,,,,,45,shopify,1,deny,manual,90,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,40
wildflower-fields-ring,,,,,,,,9.5,,,,,,45,shopify,0,deny,manual,90,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,40
rosie-twist-ring,Rosie Twist Ring,Small and delicate turquoise ring. Every stone shape and color is one of a kind. It has a very thin sterling silver band. Stone measures around .5 inch tall.,Goldie Lew,Rings,,TRUE,Size,5.5,,,,,,45,shopify,1,deny,manual,21,21,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A5922.jpg?v=1572901990,1,,FALSE,,,,,,,,,,,,,,,,,lb,,4
rosie-twist-ring,,,,,,,,6,,,,,,45,shopify,0,deny,manual,21,21,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,4
rosie-twist-ring,,,,,,,,6.5,,,,,,45,shopify,4,deny,manual,21,21,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,4
rosie-twist-ring,,,,,,,,7,,,,,,45,shopify,1,deny,manual,21,21,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,4
rosie-twist-ring,,,,,,,,7.5,,,,,,45,shopify,0,deny,manual,21,21,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,4
rosie-twist-ring,,,,,,,,8,,,,,,45,shopify,0,deny,manual,21,21,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,4
rosie-twist-ring,,,,,,,,8.5,,,,,,45,shopify,0,deny,manual,21,21,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,4
rosie-twist-ring,,,,,,,,9,,,,,,45,shopify,0,deny,manual,21,21,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,4
winnie-ring,Winnie Ring | Fossilized Coral | Black,"<p>Unique fossilized coral stones set into sterling silver. Band is thick and stamped. </p>
<p>Every rings is a bit different. When you click on your size, the actual rings will pull up. You may request which ring you prefer, and we will do our best to make sure all requests are fulfilled.</p>",Goldie Lew,Rings,,TRUE,Size,8,,,,,,45,shopify,0,deny,manual,148,148,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3778.jpg?v=1578952165,1,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3782_e722e2e5-6cc1-4834-8068-52591ce2ac0b.jpg?v=1578952165,lb,,48
winnie-ring,,,,,,,,9,,,,,,45,shopify,1,deny,manual,148,148,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3787.jpg?v=1578952165,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3784.jpg?v=1578952165,lb,,48
winnie-ring,,,,,,,,9.5,,,,,,45,shopify,2,deny,manual,148,148,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3779.jpg?v=1578952165,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3785.jpg?v=1578952165,lb,,48
winnie-ring,,,,,,,,10,,,,,,45,shopify,1,deny,manual,148,148,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3780.jpg?v=1578952165,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3786.jpg?v=1578952165,lb,,48
winnie-ring,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3781.jpg?v=1578952165,5,,,,,,,,,,,,,,,,,,,,,
winnie-ring,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3782_e722e2e5-6cc1-4834-8068-52591ce2ac0b.jpg?v=1578952165,6,,,,,,,,,,,,,,,,,,,,,
winnie-ring,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3783.jpg?v=1578952165,7,,,,,,,,,,,,,,,,,,,,,
winnie-ring,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3784.jpg?v=1578952165,8,,,,,,,,,,,,,,,,,,,,,
winnie-ring,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3785.jpg?v=1578952165,9,,,,,,,,,,,,,,,,,,,,,
winnie-ring,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3786.jpg?v=1578952165,10,,,,,,,,,,,,,,,,,,,,,
midnight-fields-ring,Midnight Fields Ring,Unique black onyx and sterling silver ring.,Goldie Lew,Rings,,TRUE,Size,5.5,,,,,,45,shopify,1,deny,manual,90,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3749.jpg?v=1571947131,1,,FALSE,,,,,,,,,,,,,,,,,lb,,40
midnight-fields-ring,,,,,,,,6,,,,,,45,shopify,2,deny,manual,90,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3750.jpg?v=1571947131,2,,,,,,,,,,,,,,,,,,,lb,,40
midnight-fields-ring,,,,,,,,6.5,,,,,,45,shopify,0,deny,manual,90,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3504_371537ab-13d9-4514-b218-a60ff58fb737.jpg?v=1571947131,3,,,,,,,,,,,,,,,,,,,lb,,
midnight-fields-ring,,,,,,,,7,,,,,,45,shopify,2,deny,manual,90,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,40
midnight-fields-ring,,,,,,,,8,,,,,,45,shopify,0,deny,manual,90,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,40
midnight-fields-ring,,,,,,,,9,,,,,,45,shopify,1,deny,manual,90,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,40
the-betty-black-1,The Betty | Black,The Betty. Long black onyx stone ring with a sterling silver band. Ring measures 2 inches tall.,Goldie Lew,Rings,,TRUE,Size,6,,,,,,45,shopify,0,deny,manual,150,150,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3747.jpg?v=1571945665,1,,FALSE,,,,,,,,,,,,,,,,,lb,,48
the-betty-black-1,,,,,,,,6.5,,,,,,45,shopify,0,deny,manual,150,150,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3748.jpg?v=1571945665,2,,,,,,,,,,,,,,,,,,,lb,,48
the-betty-black-1,,,,,,,,7,,,,,,45,shopify,0,deny,manual,150,150,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3476.jpg?v=1571945665,3,,,,,,,,,,,,,,,,,,,lb,,48
the-betty-black-1,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3495.jpg?v=1571945665,4,,,,,,,,,,,,,,,,,,,,,
the-betty-black-1,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3462.jpg?v=1571945665,5,,,,,,,,,,,,,,,,,,,,,
dual-stone-ring-size-6,Dual Stone Ring | Size 6,Dual stone statement ring. The thick and heavy weight band is sterling silver. Unique and beautiful turquoise stones. Size 6. Measures just under 2 inches tall.,Goldie Lew,Rings,,TRUE,Size,6,,,,,,45,shopify,1,deny,manual,300,300,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3448.jpg?v=1571761702,1,,FALSE,,,,,,,,,,,,,,,,,lb,,100
dual-stone-ring-size-6,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3449.jpg?v=1571761702,2,,,,,,,,,,,,,,,,,,,,,
tri-stone-multi-color-ring,Tri-Stone Multi Color Ring | Size 8,Tri-stone statement ring. The thick and heavy weight band is sterling silver. Unique and beautiful turquoise stones. Size 8. Measures 1.5 inches tall.,Goldie Lew,Rings,,TRUE,Size,8,,,,,,45,shopify,1,deny,manual,450,450,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3446.jpg?v=1571761600,1,,FALSE,,,,,,,,,,,,,,,,,lb,,165
tri-stone-multi-color-ring,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3447.jpg?v=1571761600,2,,,,,,,,,,,,,,,,,,,,,
the-betty-white-buffalo,The Betty | White Buffalo,The Betty. Our most popular ring is back. Large 2 inch white buffalo turquoise stone with a stamped band. Ring measures 2 inches tall.,Goldie Lew,Rings,,TRUE,Size,6,,,,,,45,shopify,4,deny,manual,150,150,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3326_1.jpg?v=1571759909,1,,FALSE,,,,,,,,,,,,,,,,,lb,,48
the-betty-white-buffalo,,,,,,,,7,,,,,,45,shopify,0,deny,manual,150,150,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3327_1.jpg?v=1571759909,2,,,,,,,,,,,,,,,,,,,lb,,48
the-betty-white-buffalo,,,,,,,,9,,,,,,45,shopify,0,deny,manual,150,150,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3414.jpg?v=1571759909,3,,,,,,,,,,,,,,,,,,,lb,,48
the-betty-white-buffalo,,,,,,,,10,,,,,,45,shopify,0,deny,manual,150,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,lb,,48
jilly-ring,Jilly Ring,Rain drop shaped turquoise and sterling silver ring. 7 turquoise stones.,Goldie Lew,Rings,,TRUE,Size,6,,,,,,45,shopify,1,deny,manual,120,120,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A1287.jpg?v=1581441064,1,,FALSE,,,,,,,,,,,,,,,,,lb,,40
jilly-ring,,,,,,,,7,,,,,,45,shopify,2,deny,manual,120,120,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A1288.jpg?v=1581441064,2,,,,,,,,,,,,,,,,,,,lb,,40
jilly-ring,,,,,,,,8,,,,,,45,shopify,0,deny,manual,120,120,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/image_254732af-6c6b-461a-911e-e2d659b64e09.jpg?v=1581441064,3,,,,,,,,,,,,,,,,,,,lb,,40
jilly-ring,,,,,,,,9,,,,,,45,shopify,0,deny,manual,120,120,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,40
laney-ring-no-06-turquoise-size-9,Laney Ring No. 06 | Turquoise | Size 8,Beautiful turquoise set into sterling silver. Size 8.,Goldie Lew,Rings,,TRUE,Size,8,,,,,,45,shopify,0,deny,manual,150,150,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0575.jpg?v=1571731855,1,,FALSE,,,,,,,,,,,,,,,,,lb,,48
laney-ring-no-05-turquoise-size-8,Laney Ring No. 05 | Turquoise | Size 8,Beautiful turquoise set into sterling silver. Size 8.,Goldie Lew,Rings,,TRUE,Size,8,,,,,,45,shopify,1,deny,manual,150,150,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0574.jpg?v=1571731855,1,,FALSE,,,,,,,,,,,,,,,,,lb,,48
laney-ring-no-03-turquoise-size-6,Laney Ring No. 03 | Turquoise | Size 6,Beautiful turquoise set into sterling silver. Size 6.,Goldie Lew,Rings,,TRUE,Size,6,,,,,,45,shopify,0,deny,manual,150,150,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0571.jpg?v=1571731855,1,,FALSE,,,,,,,,,,,,,,,,,lb,,48
laney-ring-no-02-turquoise-size-6,Laney Ring No. 02 | Turquoise | Size 6,Beautiful turquoise set into sterling silver. Size 6.,Goldie Lew,Rings,,TRUE,Size,6,,,,,,45,shopify,1,deny,manual,150,150,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0570.jpg?v=1571731855,1,,FALSE,,,,,,,,,,,,,,,,,lb,,48
laney-ring-no-01-turquoise-size-6,Laney Ring No. 01 | Turquoise | Size 6,Beautiful turquoise set into sterling silver. Size 6.,Goldie Lew,Rings,,TRUE,Size,6,,,,,,45,shopify,1,deny,manual,150,150,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0569.jpg?v=1571731855,1,,FALSE,,,,,,,,,,,,,,,,,lb,,48
laney-ring-no-02-spiny-oyster-size-6,Laney Ring No. 02 | Spiny Oyster | Size 6,Beautiful spiny oyster set into sterling silver. Size 6.,Goldie Lew,Rings,,TRUE,Size,6,,,,,,45,shopify,0,deny,manual,150,150,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0568.jpg?v=1571731854,1,,FALSE,,,,,,,,,,,,,,,,,lb,,48
laney-ring-no-01-spiny-oyster-size-6,Laney Ring No. 01 | Spiny Oyster | Size 6,Beautiful spiny oyster set into sterling silver.,Goldie Lew,Rings,,TRUE,Size,6,,,,,,45,shopify,1,deny,manual,150,150,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0567.jpg?v=1571731854,1,,FALSE,,,,,,,,,,,,,,,,,lb,,48
sunni-ring-size-8,Sunni Ring | Size 8,A beautiful and hand crafted turquoise stone with a thicker band. Size 8.,Goldie Lew,Rings,,TRUE,Size,8,,,,,,45,shopify,1,deny,manual,150,150,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0533.jpg?v=1571731854,1,,FALSE,,,,,,,,,,,,,,,,,lb,,50
sunni-ring-size-8,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0534.jpg?v=1571731854,2,,,,,,,,,,,,,,,,,,,,,
lilah-ring-turquoise-size-6-5,Lilah Ring | Turquoise | Size 6.5,A beautiful and hand crafted sterling silver and spiny oyster ring with a thick stamped band. Size 6.5.,Goldie Lew,Rings,,TRUE,Size,6.5,,,,,,45,shopify,1,deny,manual,180,180,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0531.jpg?v=1571731854,1,,FALSE,,,,,,,,,,,,,,,,,lb,,60
lilah-ring-turquoise-size-6-5,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0532.jpg?v=1571731854,2,,,,,,,,,,,,,,,,,,,,,
